0,0,0,0
0,0,0,0
0,0,0,0
0.00878906,0,0.00878906,0
0.0136719,0,0.0136719,0
0.0283203,0.00683594,0.0283203,0.00683594
0.0498047,0.0126953,0.0498047,0.0126953
0.0732422,0.0244141,0.0732422,0.0244141
0.0927734,0.0458984,0.0927734,0.0458984
0.112305,0.0712891,0.112305,0.0712891
0.129883,0.0869141,0.129883,0.0869141
0.143555,0.106445,0.143555,0.106445
0.15332,0.126953,0.15332,0.126953
0.162109,0.142578,0.162109,0.142578
0.165039,0.150391,0.165039,0.150391
0.174805,0.15918,0.174805,0.15918
0.183594,0.165039,0.183594,0.165039
0.201172,0.170898,0.198242,0.170898
0.22168,0.180664,0.216797,0.180664
0.254883,0.196289,0.245117,0.194336
0.293945,0.213867,0.279297,0.209961
0.335938,0.243164,0.316406,0.234375
0.370117,0.283203,0.34375,0.270508
0.396484,0.324219,0.363281,0.306641
0.40332,0.360352,0.369141,0.336914
0.408203,0.389648,0.37207,0.357422
0.415039,0.402344,0.376953,0.368164
0.421875,0.408203,0.382812,0.37207
0.432617,0.413086,0.390625,0.375
0.438477,0.420898,0.391602,0.381836
0.442383,0.428711,0.395508,0.386719
0.445312,0.43457,0.397461,0.390625
0.452148,0.442383,0.402344,0.395508
0.462891,0.444336,0.408203,0.396484
0.472656,0.451172,0.416016,0.402344
0.481445,0.458984,0.422852,0.405273
0.493164,0.469727,0.430664,0.414062
0.508789,0.480469,0.441406,0.421875
0.53418,0.488281,0.455078,0.426758
0.56543,0.501953,0.472656,0.438477
0.602539,0.526367,0.491211,0.451172
0.657227,0.561523,0.525391,0.470703
0.691406,0.589844,0.544922,0.484375
0.707031,0.647461,0.554688,0.518555
0.735352,0.683594,0.572266,0.541016
0.769531,0.706055,0.587891,0.553711
0.776367,0.730469,0.589844,0.571289
0.777344,0.760742,0.59082,0.584961
0.779297,0.775391,0.592773,0.588867
0.782227,0.777344,0.59375,0.59082
0.783203,0.77832,0.59375,0.591797
0.78418,0.782227,0.59375,0.59375
0.785156,0.783203,0.59375,0.59375
0.788086,0.78418,0.594727,0.59375
0.788086,0.78418,0.594727,0.59375
0.788086,0.788086,0.594727,0.594727
0.788086,0.788086,0.594727,0.594727
0.790039,0.788086,0.595703,0.594727
0.791016,0.788086,0.59668,0.594727
0.791992,0.790039,0.59668,0.595703
0.793945,0.790039,0.597656,0.595703
0.796875,0.790039,0.597656,0.595703
0.800781,0.791992,0.599609,0.595703
0.803711,0.796875,0.600586,0.597656
0.804688,0.800781,0.601562,0.599609
0.826172,0.803711,0.608398,0.600586
0.851562,0.804688,0.620117,0.601562
0.87793,0.822266,0.628906,0.606445
0.924805,0.845703,0.641602,0.617188
1,0.873047,0.666016,0.62793
1.12695,0.915039,0.711914,0.639648
1.20801,0.986328,0.749023,0.65918
1.23633,1.1123,0.758789,0.707031
1.26172,1.20508,0.767578,0.746094
1.2793,1.23535,0.772461,0.758789
1.28418,1.26074,0.773438,0.766602
1.28613,1.27832,0.775391,0.772461
1.28809,1.2832,0.775391,0.773438
1.29297,1.28516,0.777344,0.775391
1.2959,1.28711,0.77832,0.775391
1.30176,1.29199,0.779297,0.777344
1.30859,1.29492,0.780273,0.77832
1.32129,1.30078,0.785156,0.779297
1.33301,1.30762,0.790039,0.780273
1.34766,1.32129,0.791016,0.786133
1.36523,1.33203,0.794922,0.789062
1.39258,1.3457,0.800781,0.791016
1.4248,1.36328,0.80957,0.794922
1.47168,1.38867,0.816406,0.799805
1.52637,1.4209,0.830078,0.807617
1.57617,1.46289,0.838867,0.814453
1.61816,1.51172,0.853516,0.827148
1.65527,1.56836,0.858398,0.838867
1.69238,1.61621,0.865234,0.851562
1.74316,1.64844,0.870117,0.856445
1.80078,1.69141,0.874023,0.865234
1.85449,1.74023,0.880859,0.869141
1.90723,1.7959,0.885742,0.874023
1.95508,1.84863,0.894531,0.878906
1.97363,1.90625,0.895508,0.886719
