0,0,0,0
0,0,0,0
0,0,0,0
0.00292969,0,0.00292969,0
0.0107422,0,0.0107422,0
0.0205078,0.000976562,0.0205078,0.000976562
0.0361328,0.00683594,0.0361328,0.00683594
0.0419922,0.0136719,0.0419922,0.0136719
0.0566406,0.0283203,0.0566406,0.0283203
0.0761719,0.0390625,0.0761719,0.0390625
0.0869141,0.0507812,0.0859375,0.0507812
0.0976562,0.0644531,0.0957031,0.0644531
0.108398,0.0810547,0.104492,0.0800781
0.119141,0.0878906,0.115234,0.0869141
0.128906,0.0986328,0.124023,0.0966797
0.138672,0.112305,0.133789,0.108398
0.149414,0.123047,0.140625,0.119141
0.158203,0.132812,0.149414,0.128906
0.174805,0.144531,0.166016,0.137695
0.193359,0.152344,0.181641,0.143555
0.212891,0.15918,0.199219,0.150391
0.229492,0.173828,0.211914,0.164062
0.25,0.193359,0.226562,0.180664
0.271484,0.208008,0.244141,0.193359
0.289062,0.229492,0.257812,0.211914
0.30957,0.248047,0.274414,0.223633
0.328125,0.274414,0.283203,0.245117
0.344727,0.291992,0.295898,0.258789
0.365234,0.30957,0.307617,0.272461
0.382812,0.328125,0.318359,0.285156
0.390625,0.34668,0.322266,0.296875
0.407227,0.366211,0.331055,0.30957
0.418945,0.383789,0.337891,0.319336
0.430664,0.390625,0.345703,0.322266
0.445312,0.414062,0.350586,0.333984
0.459961,0.419922,0.358398,0.338867
0.470703,0.43457,0.364258,0.345703
0.484375,0.447266,0.374023,0.353516
0.496094,0.46582,0.379883,0.362305
0.519531,0.478516,0.394531,0.370117
0.537109,0.484375,0.402344,0.373047
0.547852,0.495117,0.40625,0.37793
0.561523,0.514648,0.413086,0.390625
0.577148,0.539062,0.420898,0.402344
0.600586,0.549805,0.429688,0.405273
0.62793,0.564453,0.443359,0.415039
0.647461,0.585938,0.452148,0.423828
0.671875,0.613281,0.458008,0.43457
0.686523,0.637695,0.464844,0.446289
0.699219,0.65625,0.46875,0.452148
0.710938,0.680664,0.470703,0.461914
0.732422,0.696289,0.480469,0.466797
0.741211,0.701172,0.483398,0.467773
0.755859,0.720703,0.488281,0.474609
0.764648,0.732422,0.492188,0.479492
0.783203,0.742188,0.501953,0.484375
0.796875,0.75293,0.506836,0.487305
0.80957,0.763672,0.511719,0.494141
0.825195,0.774414,0.518555,0.5
0.841797,0.791992,0.522461,0.504883
0.859375,0.799805,0.524414,0.506836
0.883789,0.814453,0.53125,0.514648
0.898438,0.831055,0.533203,0.517578
0.916016,0.849609,0.536133,0.521484
0.928711,0.870117,0.540039,0.52832
0.945312,0.894531,0.543945,0.53418
0.962891,0.90918,0.548828,0.537109
0.979492,0.925781,0.555664,0.540039
1.00195,0.945312,0.561523,0.543945
1.01562,0.967773,0.563477,0.551758
1.03027,0.983398,0.566406,0.555664
1.04199,1.00098,0.569336,0.560547
1.05859,1.01758,0.572266,0.5625
1.07129,1.0332,0.576172,0.567383
1.08594,1.0459,0.578125,0.569336
1.10254,1.0625,0.583008,0.573242
1.12305,1.0752,0.588867,0.577148
1.13965,1.09375,0.59082,0.582031
1.15527,1.1084,0.595703,0.584961
1.17969,1.12988,0.605469,0.589844
1.2002,1.14453,0.612305,0.592773
1.22461,1.16602,0.618164,0.601562
1.24512,1.18652,0.621094,0.607422
1.26855,1.21484,0.624023,0.616211
1.28613,1.2334,0.625,0.621094
1.30469,1.25586,0.631836,0.623047
1.32715,1.27344,0.635742,0.623047
1.3457,1.29297,0.639648,0.628906
1.36523,1.31641,0.643555,0.632812
1.39355,1.33105,0.646484,0.636719
1.42188,1.34766,0.649414,0.639648
1.44043,1.37988,0.652344,0.645508
1.46094,1.40332,0.65625,0.647461
1.48535,1.42969,0.658203,0.650391
1.50391,1.45215,0.661133,0.65332
1.52246,1.47266,0.664062,0.657227
1.54492,1.49121,0.666016,0.660156
1.56934,1.51367,0.667969,0.663086
1.59082,1.53125,0.670898,0.665039
1.60742,1.55762,0.672852,0.665039
