0,0,0,0
0,0,0,0
0,0,0,0
0.00390625,0,0.00390625,0
0.0078125,0,0.0078125,0
0.0175781,0.00195312,0.0175781,0.00195312
0.0292969,0.00683594,0.0292969,0.00683594
0.0419922,0.0146484,0.0419922,0.0146484
0.0585938,0.0214844,0.0585938,0.0214844
0.0761719,0.0361328,0.0761719,0.0361328
0.0849609,0.0507812,0.0849609,0.0507812
0.09375,0.0664062,0.09375,0.0664062
0.0966797,0.0771484,0.0966797,0.0771484
0.0996094,0.0839844,0.0996094,0.0839844
0.135742,0.0927734,0.133789,0.0927734
0.204102,0.0947266,0.198242,0.0947266
0.260742,0.110352,0.250977,0.109375
0.313477,0.173828,0.297852,0.169922
0.34375,0.240234,0.326172,0.230469
0.376953,0.293945,0.352539,0.280273
0.415039,0.326172,0.386719,0.30957
0.4375,0.364258,0.40332,0.341797
0.461914,0.392578,0.417969,0.366211
0.485352,0.421875,0.431641,0.391602
0.515625,0.442383,0.450195,0.405273
0.561523,0.464844,0.478516,0.418945
0.611328,0.493164,0.506836,0.436523
0.652344,0.542969,0.523438,0.466797
0.708008,0.591797,0.547852,0.496094
0.745117,0.631836,0.566406,0.512695
0.796875,0.674805,0.587891,0.533203
0.826172,0.730469,0.603516,0.558594
0.857422,0.766602,0.619141,0.576172
0.894531,0.807617,0.629883,0.59375
0.924805,0.836914,0.640625,0.606445
0.958008,0.873047,0.651367,0.623047
0.985352,0.910156,0.662109,0.632812
1.00879,0.935547,0.667969,0.639648
1.03613,0.974609,0.677734,0.655273
1.07227,0.999023,0.685547,0.662109
1.09668,1.0166,0.692383,0.667969
1.13672,1.04492,0.702148,0.675781
1.16797,1.07227,0.711914,0.685547
1.2002,1.11035,0.71875,0.692383
1.23242,1.1543,0.724609,0.704102
1.25781,1.17578,0.731445,0.709961
1.27734,1.20801,0.736328,0.714844
1.30176,1.2334,0.743164,0.722656
1.33105,1.25293,0.75293,0.726562
1.36426,1.27441,0.762695,0.732422
1.39941,1.29688,0.768555,0.736328
1.4248,1.32812,0.774414,0.748047
1.44238,1.36719,0.777344,0.756836
1.48047,1.40234,0.783203,0.765625
1.50781,1.41699,0.787109,0.771484
1.53613,1.45215,0.791992,0.776367
1.56641,1.47656,0.793945,0.779297
1.61523,1.50293,0.805664,0.783203
1.66992,1.53418,0.816406,0.789062
1.71387,1.58105,0.821289,0.795898
1.76465,1.63086,0.831055,0.804688
1.7998,1.68359,0.837891,0.814453
1.84863,1.72656,0.84668,0.821289
1.88477,1.78613,0.849609,0.832031
1.92676,1.8291,0.853516,0.836914
1.9834,1.87012,0.861328,0.842773
2.05176,1.91113,0.873047,0.849609
2.09668,1.96387,0.876953,0.854492
2.1416,2.03125,0.881836,0.867188
2.1748,2.08789,0.882812,0.87207
2.22852,2.12891,0.888672,0.87793
2.26367,2.16406,0.893555,0.878906
2.29297,2.21387,0.897461,0.884766
2.32129,2.25684,0.898438,0.887695
2.35156,2.28516,0.90332,0.892578
2.37109,2.31152,0.90332,0.893555
2.39258,2.33496,0.904297,0.897461
2.41992,2.35938,0.904297,0.899414
2.44629,2.37793,0.90625,0.900391
2.46582,2.41113,0.907227,0.900391
2.47559,2.43457,0.908203,0.901367
2.48926,2.45312,0.90918,0.90332
2.50195,2.46875,0.90918,0.90332
2.51367,2.47363,0.90918,0.904297
2.53125,2.48633,0.910156,0.904297
2.5498,2.49902,0.912109,0.905273
2.57129,2.51074,0.913086,0.905273
2.5918,2.52441,0.913086,0.90625
2.6084,2.55176,0.914062,0.90918
2.63574,2.57031,0.915039,0.90918
2.65625,2.58887,0.915039,0.90918
2.67969,2.60938,0.916016,0.910156
2.70605,2.63867,0.916992,0.911133
2.7334,2.65918,0.918945,0.912109
2.76953,2.68555,0.922852,0.913086
2.80469,2.71191,0.924805,0.914062
2.83496,2.73633,0.927734,0.915039
2.87207,2.77246,0.929688,0.917969
2.9209,2.80957,0.931641,0.922852
2.97852,2.83887,0.93457,0.923828
