0,0,0,0
0,0,0,0
0,0,0,0
0.00585938,0,0.00585938,0
0.0107422,0,0.0107422,0
0.0126953,0.00195312,0.0126953,0.00195312
0.015625,0.00878906,0.015625,0.00878906
0.0214844,0.0126953,0.0214844,0.0126953
0.0273438,0.0136719,0.0273438,0.0136719
0.0292969,0.0214844,0.0292969,0.0214844
0.0302734,0.0253906,0.0302734,0.0253906
0.0351562,0.0283203,0.0351562,0.0283203
0.0380859,0.0302734,0.0380859,0.0302734
0.0400391,0.0341797,0.0400391,0.0341797
0.0429688,0.0361328,0.0429688,0.0361328
0.0507812,0.0400391,0.0507812,0.0400391
0.0625,0.0410156,0.0615234,0.0410156
0.0732422,0.0498047,0.0722656,0.0498047
0.0878906,0.0605469,0.0849609,0.0595703
0.12207,0.0693359,0.119141,0.0683594
0.169922,0.0849609,0.166992,0.0820312
0.21875,0.116211,0.213867,0.113281
0.257812,0.161133,0.24707,0.158203
0.270508,0.213867,0.259766,0.210938
0.286133,0.254883,0.271484,0.245117
0.314453,0.270508,0.288086,0.259766
0.341797,0.283203,0.305664,0.269531
0.370117,0.313477,0.327148,0.287109
0.412109,0.339844,0.357422,0.304688
0.47168,0.369141,0.391602,0.327148
0.538086,0.411133,0.4375,0.357422
0.610352,0.472656,0.483398,0.392578
0.675781,0.538086,0.53125,0.4375
0.745117,0.610352,0.567383,0.485352
0.81543,0.678711,0.592773,0.533203
0.892578,0.74707,0.620117,0.569336
0.970703,0.819336,0.642578,0.592773
1.04102,0.899414,0.665039,0.623047
1.10938,0.973633,0.691406,0.643555
1.20801,1.04297,0.716797,0.666992
1.29785,1.11035,0.742188,0.692383
1.34375,1.21289,0.750977,0.71875
1.34863,1.30176,0.753906,0.743164
1.35645,1.34375,0.757812,0.750977
1.36035,1.34766,0.760742,0.75293
1.36328,1.35547,0.762695,0.756836
1.36621,1.36035,0.763672,0.760742
1.36914,1.36328,0.764648,0.762695
1.36914,1.36621,0.764648,0.763672
1.37012,1.36914,0.765625,0.764648
1.37402,1.36914,0.767578,0.764648
1.37695,1.37012,0.768555,0.765625
1.38281,1.37109,0.768555,0.766602
1.38574,1.37402,0.769531,0.767578
1.39355,1.37793,0.771484,0.767578
1.39844,1.38379,0.771484,0.768555
1.41211,1.3916,0.774414,0.770508
1.42188,1.39355,0.775391,0.771484
1.44141,1.40234,0.780273,0.773438
1.45898,1.41016,0.786133,0.773438
1.49219,1.42969,0.791992,0.779297
1.53125,1.44727,0.803711,0.783203
1.59082,1.48145,0.81543,0.790039
1.6543,1.51758,0.829102,0.800781
1.73438,1.5625,0.845703,0.80957
1.8291,1.62891,0.859375,0.824219
1.92773,1.7002,0.875977,0.838867
2.00195,1.78809,0.888672,0.851562
2.0918,1.88477,0.896484,0.870117
2.18945,1.97266,0.911133,0.883789
2.23047,2.06641,0.916992,0.892578
2.26758,2.16113,0.916992,0.90625
2.31055,2.21191,0.920898,0.914062
2.35059,2.24902,0.922852,0.916992
2.38867,2.29199,0.926758,0.920898
2.43262,2.32812,0.926758,0.920898
2.47852,2.36328,0.927734,0.922852
2.52539,2.39551,0.931641,0.926758
2.56348,2.44141,0.931641,0.926758
2.60352,2.48926,0.933594,0.928711
2.65137,2.54004,0.935547,0.931641
2.70996,2.57422,0.935547,0.932617
2.77246,2.62109,0.9375,0.933594
2.83398,2.67773,0.942383,0.935547
2.89062,2.74121,0.946289,0.936523
2.95996,2.81348,0.948242,0.941406
3.05176,2.875,0.951172,0.944336
3.15527,2.94629,0.956055,0.947266
3.26074,3.03027,0.958008,0.951172
3.36133,3.13867,0.960938,0.954102
3.45215,3.24316,0.960938,0.958008
3.55566,3.33594,0.960938,0.958984
3.65918,3.44238,0.960938,0.960938
3.76172,3.53418,0.961914,0.960938
3.85449,3.63379,0.962891,0.960938
3.95312,3.74512,0.962891,0.961914
4.05176,3.84961,0.963867,0.962891
4.16992,3.94824,0.964844,0.962891
4.28906,4.04395,0.964844,0.962891
4.40723,4.16602,0.964844,0.964844
