0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.000976562,0,0.000976562,0
0.00390625,0,0.00390625,0
0.00976562,0,0.00976562,0
0.0185547,0.00390625,0.0185547,0.00390625
0.0273438,0.00585938,0.0273438,0.00585938
0.0654297,0.0078125,0.0654297,0.0078125
0.149414,0.0146484,0.148438,0.0146484
0.243164,0.03125,0.242188,0.03125
0.40625,0.0888672,0.404297,0.0888672
0.586914,0.171875,0.580078,0.170898
0.764648,0.297852,0.729492,0.296875
0.948242,0.491211,0.839844,0.485352
1.17871,0.745117,0.924805,0.711914
1.37793,0.929688,0.94043,0.828125
1.38184,1.16406,0.942383,0.918945
1.38281,1.37598,0.942383,0.94043
1.3877,1.38086,0.944336,0.942383
1.39453,1.38184,0.944336,0.942383
1.39844,1.38477,0.946289,0.944336
1.41699,1.39062,0.947266,0.944336
1.5,1.39453,0.951172,0.945312
1.60254,1.40723,0.953125,0.947266
1.71484,1.46289,0.958984,0.950195
1.91504,1.5498,0.96875,0.953125
2.18848,1.66797,0.976562,0.957031
2.43457,1.83887,0.983398,0.96875
2.62793,2.10156,0.986328,0.976562
2.80176,2.40137,0.986328,0.983398
3.02246,2.6123,0.986328,0.986328
3.02734,2.7959,0.987305,0.986328
3.03027,3.02148,0.987305,0.986328
3.03125,3.02637,0.988281,0.987305
3.04102,3.0293,0.989258,0.987305
3.06445,3.03027,0.989258,0.988281
3.09082,3.03711,0.989258,0.988281
3.12402,3.05469,0.990234,0.989258
3.22949,3.08105,0.990234,0.989258
3.39941,3.10742,0.991211,0.990234
3.63379,3.19043,0.992188,0.990234
3.9082,3.33984,0.992188,0.991211
4.14551,3.55664,0.993164,0.992188
4.31738,3.81738,0.994141,0.992188
4.53809,4.10352,0.996094,0.993164
4.73535,4.30273,0.996094,0.994141
4.7373,4.53906,0.996094,0.995117
4.73828,4.73438,0.996094,0.996094
4.73828,4.73633,0.996094,0.996094
4.74512,4.7373,0.996094,0.996094
4.75781,4.7373,0.99707,0.996094
4.76562,4.74316,0.99707,0.996094
4.7832,4.75293,0.99707,0.99707
4.87012,4.7627,0.99707,0.99707
5.05273,4.77637,0.99707,0.99707
5.24414,4.84961,0.99707,0.99707
5.5127,5.0127,0.999023,0.99707
5.7666,5.19238,0.999023,0.99707
5.97656,5.44434,0.999023,0.999023
6.1709,5.73633,0.999023,0.999023
6.36133,5.96484,0.999023,0.999023
6.36133,6.17578,0.999023,0.999023
6.36133,6.36035,0.999023,0.999023
6.3623,6.36035,0.999023,0.999023
6.3623,6.36035,0.999023,0.999023
6.36914,6.36133,0.999023,0.999023
6.38965,6.36133,0.999023,0.999023
6.43555,6.36914,0.999023,0.999023
6.50195,6.38867,0.999023,0.999023
6.59766,6.42676,0.999023,0.999023
6.61523,6.48828,1,0.999023
6.65918,6.56836,1,0.999023
6.82324,6.58008,1,1
6.96289,6.62109,1,1
7.12793,6.79785,1,1
7.43164,6.94727,1,1
7.44824,7.12598,1,1
7.4502,7.42676,1,1
7.45605,7.44629,1,1
7.46094,7.44727,1,1
7.46289,7.45312,1,1
7.46289,7.45898,1,1
7.4707,7.46094,1,1
7.50391,7.46191,1,1
7.56543,7.46777,1,1
7.64258,7.48828,1,1
7.71289,7.54199,1,1
7.77539,7.61035,1,1
7.875,7.67285,1,1
7.96777,7.74414,1,1
7.9834,7.84668,1,1
8.01562,7.94238,1,1
8.03027,7.97754,1,1
8.04102,8.00586,1,1
8.04785,8.02734,1,1
8.06055,8.03906,1,1
8.08203,8.04297,1,1
8.10645,8.05566,1,1
