0,0,0,0
0,0,0,0
0,0,0,0
0.0195312,0,0.0195312,0
0.0400391,0,0.0400391,0
0.0654297,0.0146484,0.0654297,0.0146484
0.0976562,0.0341797,0.0976562,0.0341797
0.133789,0.0605469,0.133789,0.0605469
0.183594,0.0869141,0.182617,0.0869141
0.230469,0.131836,0.224609,0.131836
0.267578,0.165039,0.257812,0.164062
0.308594,0.216797,0.289062,0.211914
0.363281,0.260742,0.333008,0.25293
0.394531,0.301758,0.358398,0.28418
0.410156,0.356445,0.373047,0.326172
0.418945,0.389648,0.380859,0.353516
0.439453,0.40918,0.399414,0.37207
0.458984,0.417969,0.414062,0.380859
0.475586,0.439453,0.428711,0.399414
0.495117,0.458984,0.439453,0.414062
0.52832,0.474609,0.456055,0.427734
0.566406,0.496094,0.477539,0.439453
0.597656,0.521484,0.499023,0.453125
0.606445,0.5625,0.504883,0.475586
0.62207,0.594727,0.513672,0.49707
0.639648,0.606445,0.525391,0.504883
0.667969,0.621094,0.544922,0.513672
0.694336,0.639648,0.560547,0.526367
0.713867,0.658203,0.568359,0.540039
0.734375,0.69043,0.582031,0.556641
0.746094,0.708008,0.587891,0.56543
0.761719,0.730469,0.592773,0.581055
0.776367,0.744141,0.600586,0.587891
0.797852,0.754883,0.606445,0.591797
0.81543,0.771484,0.612305,0.597656
0.834961,0.793945,0.625977,0.605469
0.869141,0.810547,0.641602,0.611328
0.920898,0.831055,0.663086,0.625
0.992188,0.867188,0.694336,0.639648
1.07422,0.918945,0.72168,0.661133
1.16113,0.991211,0.757812,0.692383
1.25781,1.08105,0.789062,0.722656
1.34082,1.15918,0.808594,0.754883
1.4209,1.25684,0.819336,0.78418
1.52441,1.33496,0.838867,0.802734
1.64258,1.4209,0.860352,0.820312
1.75098,1.52148,0.874023,0.837891
1.87207,1.64453,0.891602,0.858398
2.01074,1.75586,0.910156,0.873047
2.11133,1.87793,0.921875,0.890625
2.15332,2.01758,0.927734,0.908203
2.18945,2.10352,0.933594,0.917969
2.23926,2.14062,0.936523,0.926758
2.27344,2.17773,0.9375,0.930664
2.30566,2.22754,0.941406,0.935547
2.33984,2.25391,0.942383,0.9375
2.42285,2.28418,0.945312,0.939453
2.52734,2.32324,0.948242,0.941406
2.62305,2.40332,0.959961,0.943359
2.69629,2.50488,0.961914,0.947266
2.79883,2.60645,0.96582,0.957031
2.93164,2.68848,0.970703,0.960938
3.0625,2.79004,0.976562,0.966797
3.1875,2.93066,0.984375,0.970703
3.3916,3.05176,0.988281,0.975586
3.59473,3.18359,0.988281,0.984375
3.66113,3.39844,0.988281,0.988281
3.73145,3.5918,0.989258,0.988281
3.77637,3.65723,0.990234,0.988281
3.81152,3.72168,0.990234,0.989258
3.89746,3.77148,0.990234,0.990234
3.95117,3.80762,0.990234,0.990234
4.03418,3.88574,0.990234,0.990234
4.11719,3.94922,0.990234,0.990234
4.21191,4.02832,0.990234,0.990234
4.32715,4.11621,0.991211,0.990234
4.42871,4.21875,0.992188,0.990234
4.55176,4.33008,0.992188,0.991211
4.73242,4.43652,0.992188,0.992188
4.9707,4.56445,0.992188,0.992188
5.18652,4.75488,0.993164,0.992188
5.38672,4.99023,0.993164,0.992188
5.59668,5.20898,0.993164,0.993164
5.85547,5.40723,0.994141,0.993164
6.09668,5.62305,0.994141,0.993164
6.29199,5.88281,0.994141,0.994141
6.52441,6.1123,0.995117,0.994141
6.79883,6.31836,0.995117,0.994141
7.03027,6.55566,0.995117,0.995117
7.24121,6.82129,0.995117,0.995117
7.48828,7.05664,0.995117,0.995117
7.7666,7.26074,0.995117,0.995117
8.01172,7.51172,0.995117,0.995117
8.21582,7.79004,0.995117,0.995117
8.47168,8.0332,0.995117,0.995117
8.75,8.23633,0.995117,0.995117
8.99902,8.49902,0.995117,0.995117
9.20605,8.7793,0.995117,0.995117
9.46387,9.01953,0.995117,0.995117
9.74805,9.23242,0.995117,0.995117
