0,0,0,0
0,0,0,0
0,0,0,0
0.0361328,0,0.0361328,0
0.0742188,0,0.0742188,0
0.128906,0.0322266,0.128906,0.0322266
0.207031,0.0703125,0.207031,0.0703125
0.293945,0.12207,0.275391,0.12207
0.368164,0.209961,0.317383,0.209961
0.453125,0.295898,0.364258,0.276367
0.583008,0.373047,0.424805,0.320312
0.722656,0.462891,0.484375,0.370117
0.856445,0.594727,0.540039,0.428711
1.00293,0.729492,0.602539,0.488281
1.16602,0.870117,0.629883,0.544922
1.35742,1.01953,0.672852,0.602539
1.51172,1.19043,0.698242,0.636719
1.68262,1.37598,0.720703,0.675781
1.83887,1.52637,0.746094,0.701172
2.01953,1.69727,0.772461,0.720703
2.19629,1.86035,0.795898,0.748047
2.41309,2.03809,0.823242,0.774414
2.57422,2.21484,0.839844,0.799805
2.72656,2.44043,0.849609,0.826172
2.87695,2.58887,0.866211,0.84082
3,2.74414,0.876953,0.849609
3.12305,2.8916,0.890625,0.866211
3.22852,3.01172,0.893555,0.878906
3.29883,3.13477,0.895508,0.891602
3.37793,3.23535,0.900391,0.893555
3.4502,3.30762,0.90332,0.895508
3.51367,3.375,0.90918,0.900391
3.625,3.4541,0.916016,0.90332
3.75195,3.51855,0.924805,0.90918
3.90137,3.62988,0.929688,0.916016
4.01758,3.75781,0.935547,0.924805
4.11133,3.91113,0.942383,0.932617
4.22266,4.02734,0.948242,0.935547
4.31152,4.12012,0.953125,0.942383
4.42871,4.22852,0.958984,0.948242
4.53027,4.32129,0.961914,0.953125
4.60254,4.43652,0.964844,0.958984
4.69238,4.53516,0.966797,0.961914
4.7998,4.60645,0.96875,0.964844
4.92188,4.69629,0.97168,0.966797
5.06055,4.80078,0.973633,0.96875
5.18848,4.92773,0.979492,0.97168
5.35938,5.06445,0.981445,0.973633
5.45508,5.19141,0.983398,0.979492
5.55957,5.36133,0.985352,0.981445
5.66602,5.45215,0.988281,0.982422
5.77148,5.55957,0.990234,0.985352
5.89062,5.66602,0.991211,0.988281
6.03418,5.76953,0.992188,0.989258
6.26953,5.8916,0.994141,0.991211
6.42969,6.04102,0.994141,0.993164
6.53906,6.2793,0.995117,0.994141
6.69531,6.43848,0.995117,0.994141
6.89453,6.54297,0.996094,0.995117
7.04297,6.7041,0.996094,0.995117
7.21973,6.90918,0.996094,0.996094
7.38965,7.05371,0.996094,0.996094
7.56836,7.22754,0.99707,0.996094
7.69238,7.39941,0.99707,0.996094
7.79492,7.57812,0.99707,0.99707
7.9082,7.70117,0.99707,0.99707
8.03906,7.7998,0.99707,0.99707
8.16895,7.91016,0.99707,0.99707
8.30664,8.04297,0.99707,0.99707
8.45703,8.17578,0.99707,0.99707
8.61719,8.31152,0.99707,0.99707
8.79492,8.4668,0.999023,0.99707
8.96875,8.62598,0.999023,0.99707
9.15137,8.80566,0.999023,0.999023
9.33008,8.97852,0.999023,0.999023
9.50098,9.15723,0.999023,0.999023
9.6123,9.34668,0.999023,0.999023
9.7334,9.50391,0.999023,0.999023
9.83789,9.61621,0.999023,0.999023
10.0127,9.73926,0.999023,0.999023
10.2207,9.84473,0.999023,0.999023
10.377,10.0176,0.999023,0.999023
10.5312,10.2246,0.999023,0.999023
10.6562,10.3857,0.999023,0.999023
10.8047,10.5322,0.999023,0.999023
10.9238,10.6611,0.999023,0.999023
11.0342,10.8145,0.999023,0.999023
11.1348,10.9297,0.999023,0.999023
11.2539,11.0381,0.999023,0.999023
11.3594,11.1367,0.999023,0.999023
11.4551,11.2578,0.999023,0.999023
11.5625,11.3623,0.999023,0.999023
11.7031,11.46,0.999023,0.999023
11.8379,11.5684,0.999023,0.999023
11.9424,11.708,0.999023,0.999023
12.0508,11.8398,0.999023,0.999023
12.1328,11.9453,0.999023,0.999023
12.2275,12.0508,0.999023,0.999023
12.3047,12.1338,0.999023,0.999023
12.3613,12.2246,0.999023,0.999023
